"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186"
"153",74002,73158,74054,69528,73470,73782,73416,73306,69328,73792,73744,73268,68902,69320,73414,68998,68796,73800,63418,61566,61136,45862,45862,56666,57456,69640,63430,57090,68576,69158,62946,45062,68730,68634,61192,63438,69260,62960,61722,55062,55490,62998,69420,69218,57308,68782,55334,45540,61298,57464,69108,56938,54948,69108,55074,61408,55216,69056,45814,45814,45378,46130,46244,45850,46128,45918,45378,46074,46290,45922,45610,45174,45444,45556,45654,45814,45761,45816,46128,45760,45762,46298,45870,45650,45772,46086,1118,57566,57198,55592,55380,57190,1122,2328,55436,57354,57252,57566,55334,45752,39732,55424,54526,55128,56828,55436,57676,57256,1228,906,1848,1176,964,1186,2210,57464,55588,55050,55114,57158,57134,57464,57308,1020,1076,1296,57410,55062,57520,55656,750,1012,970,39098,45916,46128,45338,45760,39620,39842,45642,57520,55482,56776,55270,55754,2650,55426,57354,57200,55490,2264,0,166,1500,39786,45752,39630,45904,45540,39732,39630,40160,39358,46180,45650,45488,45594,55380,57252,55436,45760,45650,39830,39520,55172,45500,45760,45500,1024,54856,55114,54744,56772,2540,2540
"154",73946,73158,74110,69472,73580,73616,73472,73252,69272,73902,73688,73212,68958,69320,73524,69108,68796,73744,63528,61510,61192,45806,45972,56720,57290,69696,63374,57146,68630,69214,62890,45008,68730,68690,61082,63382,69094,63016,61666,55006,55546,62942,69476,69162,57252,68836,55278,45594,61244,57520,68998,56992,55114,69052,55074,61464,55270,69112,45870,45870,45268,46074,46188,45904,46074,45918,45434,46074,46234,45976,45554,45174,45500,45612,45598,45870,45706,45650,46072,45704,45652,46354,45814,45596,45828,46142,1228,57456,57252,55646,55490,57134,1288,2162,55270,57244,57308,57566,55168,45696,39676,55534,54692,55184,56828,55270,57620,57256,1228,1072,1792,1286,910,1130,2264,57464,55534,55216,55224,57102,57300,57520,57142,966,1130,1130,57464,54896,57464,55600,860,1066,860,39208,45972,46072,45338,45704,39566,39842,45696,57410,55372,56776,55216,55698,2650,55372,57520,57256,55490,2430,166,0,1334,39676,45752,39630,45960,45594,39786,39684,40104,39412,46180,45704,45598,45650,55436,57198,55490,45760,45650,39940,39354,55006,45390,45650,45444,914,54912,55114,54854,56938,2430,2374
"155",73466,73838,72996,68468,73358,73144,73794,73574,69050,73146,73622,73892,69366,69106,73302,69152,69476,73632,63748,61564,61618,45860,45540,57614,57032,68996,63428,57572,69200,68834,63802,46232,69098,69260,61554,63264,68614,63910,61400,55542,55334,63640,68996,69096,57574,68724,55490,45806,61282,57198,68886,57342,55702,69478,55806,61722,55646,69046,46024,46128,46070,45706,46134,46124,45808,45596,46190,46028,46078,45968,46558,46288,46070,46344,46400,45972,45808,46076,45916,45968,45864,46400,46396,45808,46398,46134,548,57088,57244,55058,55326,57620,1074,2264,55380,57190,57786,57308,55322,45916,39896,55644,55806,56026,57890,55104,57362,57682,548,802,2964,698,1020,1018,2162,57410,54744,55490,55592,57834,57410,57520,57452,1236,1180,954,57510,55322,57464,55214,1286,1128,1020,40102,45908,45484,46452,46078,39732,39952,45750,57300,55436,57670,55482,55128,2650,55224,57134,57838,55546,2374,1500,1334,0,39842,45916,40004,45390,45852,39786,39994,39994,40214,46070,46078,46070,46290,55656,57728,55426,46290,46018,39480,39942,55588,45740,45694,46014,1126,55806,55546,55644,57780,2044,2208
"156",57994,58250,58420,44786,58458,57664,58400,58180,45210,58254,58458,58416,44892,44950,58402,45044,45056,58404,76696,78946,79422,7196,6932,70948,70472,44746,77180,71428,45002,44888,77118,6764,44990,44896,79036,77286,44200,77078,78576,73182,73036,77066,44526,45210,71156,44994,73240,7192,79040,70952,44824,70896,72910,45262,72976,79040,72706,44884,7354,7192,7078,6730,7150,6768,6564,6988,7190,6728,7000,7464,7476,6984,6712,6986,7190,7192,7192,7572,6728,7464,7138,7260,7516,6918,7040,7574,39624,70306,71156,72666,72288,70842,40058,41184,72706,70620,71156,70526,73072,6988,748,72870,72922,72922,71002,72816,70692,71262,39734,39842,41306,39364,39778,40372,41090,70314,72706,72816,72964,70948,71050,70842,71208,40204,40424,40152,70842,73182,71160,73036,40042,39586,40042,1018,6878,6728,7038,7464,692,582,6988,70774,72500,70892,72706,72706,41034,72336,71160,71318,72814,41188,39786,39676,39842,0,6712,1278,6878,7192,968,1224,858,1224,6822,7134,7188,7354,73036,70988,72816,7188,7136,912,842,73072,6766,7188,6932,40258,73032,72854,72704,70838,41034,40870
"157",52222,52286,52124,38600,52332,52108,52384,52384,39084,52438,52280,52452,38928,38294,52276,38866,39092,52388,70566,72454,73186,692,1116,77024,76956,39084,70676,77232,39038,38494,70830,1020,38922,38822,73078,71160,38758,71004,73024,78986,79150,70778,38864,39032,77180,38978,79044,1176,73082,77066,38918,76972,78772,39194,78942,72972,78992,38816,1228,1014,1010,1339,935,638,1122,1227,954,1066,1338,1448,1402,1075,748,1187,1122,1066,1176,1556,1176,1228,1232,1286,1338,1122,1241,1448,45698,76900,77180,79150,78780,76798,45662,47318,78310,76390,76908,77010,79206,332,6132,78780,78888,78998,76858,78474,77176,77286,45478,45390,47162,45958,45590,46286,47314,76806,78780,78254,78826,77024,76752,76336,77290,46448,46558,46344,77128,79206,76972,78474,45904,45968,46066,7094,1014,1062,1074,1228,6462,6186,386,76806,78988,76858,78882,78670,46638,79040,76916,77290,78254,47054,45752,45752,45916,6712,0,7082,692,1014,6462,7196,6878,7306,692,1228,1230,1176,78420,77180,79102,1120,848,6766,7034,79264,912,1282,858,46502,78998,78878,78670,77024,46692,46638
"158",58514,58094,58252,45058,57724,58306,57944,57944,44586,57936,58094,58260,44684,45048,57668,44790,44900,57890,77124,79206,78416,6930,6614,70792,70894,45376,76914,70422,44846,44952,76702,6938,44574,44630,78840,76552,45160,76812,78986,72396,72718,76702,45266,44846,70532,44370,72286,6568,78786,70744,44640,70792,72766,44794,72548,78896,73088,44740,6516,6828,6662,7317,7517,7196,7304,6945,6514,7358,7410,6730,7100,6993,6828,6943,6994,6568,6678,6786,7358,6296,6624,7312,6990,6624,7321,6730,39896,71058,70422,72868,73236,70894,40486,40780,73024,71152,70682,70838,72454,6976,1066,73078,72656,72604,70354,73296,71004,70366,39456,40322,40878,39786,39472,39638,41102,70932,72978,73186,72710,70740,70634,71270,70520,39696,39696,40008,70894,72396,70854,73186,39574,40424,39204,862,6930,6820,6772,6186,1334,1120,7248,70798,73020,70626,72868,73088,41352,73088,71004,70682,73126,41252,39630,39630,40004,1278,7082,0,7040,6718,956,756,956,808,7030,6406,6772,6776,73024,70630,72978,6610,6442,854,918,72656,6772,6350,6828,39802,72766,72450,72600,70630,41404,41570
"159",52234,52440,51762,38184,52290,51912,52230,52230,38876,51968,52280,52550,39190,38876,52234,39142,39246,52290,71050,72760,73032,802,646,77122,76650,38820,70786,77078,39136,38438,71050,1062,38868,38974,73134,70842,38550,71156,72816,78998,78458,70778,38600,38922,76862,38550,78946,748,72916,76484,38766,77070,78936,39084,79096,73026,78882,38870,964,958,1176,813,1351,1066,858,647,910,694,910,1130,1390,1119,1010,1449,1232,802,804,1458,858,1130,860,1230,1338,858,1503,1074,45228,76540,76862,78624,78836,76798,45802,47110,78946,76752,77072,76540,78998,748,6768,79044,79150,79260,77122,78670,76650,77134,45228,45530,47370,45598,45754,45858,46678,76862,78198,78614,79102,77342,76806,76696,77180,46074,46240,46344,77128,79108,76862,78780,46180,45968,46134,7138,958,536,1228,1130,6602,6768,802,76972,78836,77012,78936,78364,47220,78458,76750,77234,78946,46998,45904,45960,45390,6878,692,7040,0,1124,6988,7196,7086,7196,956,1130,1286,900,78780,77234,79102,1176,1014,6406,6924,79264,1066,1020,956,46240,79040,78616,79044,77176,47054,47164
"160",52068,52130,52226,39086,51638,52276,52294,52184,38828,52070,51816,52184,38826,39084,51582,38184,38936,52132,70732,73136,72656,542,748,76646,76904,38986,70526,76702,38660,38620,70476,918,38350,38830,72506,70574,38714,71012,72760,78620,79056,70314,38986,38458,76814,38392,78568,590,72234,76972,38774,76374,78254,38730,78896,72454,78520,38298,918,606,438,1122,1334,692,1024,914,864,1134,1184,752,1244,974,646,920,768,866,757,860,912,642,868,1090,874,702,974,1028,45746,77180,76484,78878,78930,76546,46286,46952,78988,77066,76500,77180,78730,1010,7030,78616,78566,79006,76812,78936,77234,76922,45746,46018,47114,45688,45700,45920,47054,77066,78992,78882,78144,76866,76642,77290,76496,46138,45862,45440,76436,78510,76916,78936,45442,46116,45812,6718,488,1010,1028,752,7192,7196,738,76862,78836,76812,78466,79156,47538,79154,76382,76662,79040,46740,45540,45594,45852,7192,1014,6718,1124,0,6810,6402,6822,6512,968,752,328,768,79154,76662,78300,658,276,6924,6460,78470,536,698,700,46028,78896,78734,78404,76702,47156,47210
"161",58402,58472,58200,44950,58136,58296,58682,58572,45106,58136,58406,58526,45168,44424,58080,44994,45278,58410,76696,78474,79154,6822,6814,70838,70884,45320,76806,71160,44892,44900,77176,7150,45160,44952,79316,77072,44938,77134,78874,73078,73082,77014,45210,45158,71052,44670,72806,6868,79044,71108,45162,70676,72914,45430,73088,79264,72964,45108,7416,7196,7138,7252,6624,6656,7138,7200,7252,7358,7298,7030,7366,7206,6988,7262,7468,7144,7255,7358,7246,7140,7146,7464,7464,7090,7316,7306,39680,71160,70722,72748,72816,70990,39586,41190,72178,70426,71050,71050,73188,6240,330,72650,72758,73088,70894,72454,71104,71160,39460,39426,41306,39778,39514,40158,41190,70732,72816,72290,72914,71168,70566,70590,71046,40486,40320,40210,70770,72968,70950,72454,40102,39892,40050,1020,7082,6920,7150,7030,552,496,6296,70896,72910,71004,72910,72980,40728,73134,70732,71212,72510,40980,39732,39786,39786,968,6462,956,6988,6810,0,1172,636,1062,6822,7030,7138,7468,72344,71212,72854,7358,6866,638,1120,73020,6878,7196,6932,40486,73088,73082,72596,70894,40674,40728
"162",58250,58150,58628,45048,58040,58458,58204,58094,44790,58252,57778,58204,44574,45486,57984,44366,44956,58204,76914,79318,78896,6944,6930,70626,71266,44948,76928,70902,44680,44582,76496,6938,44370,44630,78306,76756,44676,76812,79052,72600,73088,76606,44948,44640,70956,44464,72930,6662,78416,71114,44736,70516,72396,44588,72714,78526,72662,44370,6556,6568,6678,7304,7626,6874,6986,6986,6884,7206,7256,6934,7154,6884,6718,6668,6678,6828,6829,7100,7094,6720,6940,7052,6674,6994,7046,7210,39888,71102,70626,73020,72852,70798,40318,40874,73130,71208,70642,71322,72328,7302,1172,72868,72766,72714,70740,72968,71376,71012,40108,40050,41042,39940,39842,39952,41086,71318,73134,73134,72286,70574,71004,71212,70314,39956,39680,39692,70688,72710,71058,73078,39260,40368,39630,588,6780,7192,7048,6830,1224,1228,7030,70894,73088,70792,72828,73188,41570,73296,70524,70752,73182,40992,39630,39684,39994,1224,7196,756,7196,6402,1172,0,1074,492,6930,6500,6458,6516,73406,70370,72552,6626,6678,1176,602,72560,6718,6556,6882,40008,72876,72876,72766,70630,41298,41242
"163",57986,58460,58408,45048,58356,58198,58462,58462,44996,58246,58088,58514,45156,44840,58300,45006,45266,58190,76500,78670,79154,6822,6924,71156,70786,44794,76806,71160,45210,44790,76968,7248,44732,45050,79108,76962,44522,77232,78238,73078,72972,76806,44684,44840,70832,44780,72806,6978,78836,70998,45162,70994,72926,45002,73186,78836,72548,44680,7306,6878,7040,6989,6985,6460,6722,7255,7252,6832,6772,7140,7464,7469,6976,7415,7040,7034,7200,7468,6610,7140,7146,6938,7146,6980,7469,7196,39888,70952,70832,72650,72926,70574,40112,41190,72704,70842,70842,70622,73188,6656,746,72454,73186,73076,71102,72870,70676,70940,39668,39952,41514,39570,39624,40048,41300,70512,73024,72926,72926,71156,70786,70896,70838,40376,40320,39892,70354,73078,70730,72760,40114,40112,40160,1338,6446,6602,7138,7030,968,692,6932,70786,72604,71102,72604,72968,40924,72816,70842,70784,72926,40980,40160,40104,39994,858,6878,956,7086,6822,636,1074,0,854,6296,7030,6930,7150,72760,70894,72438,6930,6658,1066,802,72702,7086,7196,7030,40376,73186,72862,73024,71102,41090,41034
"164",58470,57878,58738,45268,58150,58568,58042,57932,44900,58252,57888,57932,44846,45486,58094,44586,44684,58094,77024,78988,78844,6944,6930,70574,71266,45278,76928,70850,44628,44802,76444,6556,44098,44578,78474,76976,44896,76760,78832,72658,72978,76496,45168,44750,70626,44354,72820,6552,78636,71224,44956,70736,72506,44530,72986,78636,72442,44480,7048,6678,6516,7194,7406,6984,7096,7096,6832,7206,7146,6934,6882,6722,6828,6940,6516,6938,6939,7048,6984,6992,6830,7162,6622,6884,7156,7210,39778,71322,70626,73020,73182,70688,40318,40984,73130,71318,70642,70992,72820,7082,1282,72868,72604,72766,70682,73078,71046,70630,39998,40050,41094,39940,39842,39842,41086,71098,73244,73024,72506,70846,71004,71432,70476,39898,39732,39692,70468,72658,70948,73298,39532,40258,39792,536,6780,7192,6556,6882,1224,1228,7030,71004,72868,70740,72828,73188,41460,73076,70744,70370,73402,40882,39358,39412,40214,1224,7306,808,7196,6512,1062,492,854,0,7040,6552,6296,6678,73186,70422,72552,6678,6568,956,382,72178,6938,6938,6992,39736,72824,72656,72766,70682,41518,41352
"165",51912,52494,52498,38864,52390,52124,52442,52442,38812,52170,51904,52660,39136,38874,52334,38820,39300,52226,70314,72816,73244,968,848,77232,76972,38554,70952,77290,39246,38550,70894,1338,38766,38810,72812,70998,38338,70992,72494,79044,78882,70842,38444,38876,77018,38706,78992,904,72816,77018,38866,77070,78836,39148,79150,72816,78734,38660,1066,638,1074,1135,1241,386,482,1069,1122,646,698,1176,1390,1283,956,1395,1076,794,1014,1614,756,1286,960,698,962,1180,1449,1176,45962,76696,76908,78726,78670,76650,46022,47046,78670,76806,76752,76696,79044,692,6712,78418,79316,79096,77066,78836,76862,77124,45742,45862,47590,45754,45534,46014,47266,76696,79044,78946,78780,77232,76916,76696,76914,46506,46506,46188,76650,79264,76916,78836,45968,46188,46014,7192,646,638,1172,1176,6878,6656,968,76750,78568,77066,78734,79044,46888,78946,76862,77024,78780,47220,46180,46180,46070,6822,692,7030,956,968,6822,6930,6296,7040,0,1066,1074,1020,78780,76914,78734,1074,692,7030,6988,78998,1010,1120,1066,46450,79206,78936,79098,77342,47054,47110
"166",52548,52130,52562,38982,51870,52230,51814,51704,38510,51972,52018,52184,38554,39414,51814,38716,38936,51704,71050,73130,72726,1184,650,76756,77078,39356,71168,76772,38770,38932,70736,808,38610,38610,72766,70696,38974,70792,73020,78470,78848,70846,39246,38990,76496,38184,78580,382,72876,76984,38566,76756,78676,38718,78844,72766,78832,38610,496,808,918,1076,1386,1010,1174,926,604,1504,1444,654,1134,974,698,648,808,548,769,930,1282,550,660,1292,914,604,1026,930,45752,77024,76386,78832,79092,77078,46396,46634,78988,77338,76812,76914,78308,1120,7140,79154,78786,78514,76650,79260,76968,76552,45862,46232,47062,45752,45492,45712,46956,77118,79108,79206,78676,76594,76764,77290,76594,45606,45440,45972,76748,78580,76818,79370,45540,46388,45280,6828,1020,964,808,440,7354,7086,1172,76654,79206,76922,79108,78942,47318,78998,77024,76812,79312,47162,45650,45704,46078,7134,1228,6406,1130,752,7030,6500,7030,6552,1066,0,698,866,79264,76430,78832,756,808,6930,6772,78620,918,496,972,45768,79006,78526,78786,76540,47590,47314
"167",52396,51802,52498,39304,51854,52604,52022,51912,39046,52176,52034,51968,38716,39300,51798,38400,38608,52240,70948,73244,72604,870,854,76540,77232,39148,70854,76650,38554,38782,70480,646,38022,38668,72288,70792,38932,70850,72868,78624,79218,70642,39148,38676,76922,38610,78896,808,72396,77134,38880,76592,78526,38676,78840,72506,78628,38350,918,768,330,1230,1442,1020,1186,1020,812,1240,1402,970,1138,756,698,810,552,1028,863,864,1020,808,974,1252,768,754,1026,1190,45742,77286,76702,79096,79036,76874,46448,47170,79316,77172,76772,77176,78786,1338,7358,78832,78514,78896,76866,79154,77342,76594,45962,46180,47280,45684,45972,46138,47272,77062,79154,79154,78360,76812,76914,77452,76552,46028,45808,45548,76544,78514,77024,79154,45496,46444,45866,6500,540,1228,700,918,7354,7192,1066,76858,79052,76594,78738,79264,47534,79206,76544,76390,79256,46792,45488,45598,46070,7188,1230,6772,1286,328,7138,6458,6930,6296,1074,698,0,768,79426,76552,78408,492,492,7140,6568,78254,642,642,918,45700,78734,78730,78620,76592,47262,47318
"168",52286,52130,52442,39084,52350,52604,51908,52128,38716,52452,51704,52020,38718,39136,52294,38786,38716,52130,71114,73024,72710,650,1130,76812,77342,38872,70634,76756,38826,38286,70532,752,38350,38444,72616,70682,38822,70626,73088,78896,78722,70422,38872,38346,76702,38610,78786,808,72560,76748,38826,76922,78580,38184,78404,72450,78738,38294,480,382,658,1340,1662,1130,1130,966,808,746,1182,1190,860,644,862,812,494,642,644,1246,910,646,810,866,820,918,1190,914,46128,77232,76922,79316,79312,76654,46282,47170,79426,77228,76496,77232,78734,1228,7248,79108,78840,78568,76650,79154,77122,76812,46128,46014,46678,46290,46026,45918,47162,77338,79098,79098,78746,76650,77078,76956,76500,45810,45976,45988,76984,79006,76914,79044,45500,46444,45870,6828,814,1228,698,646,7078,7248,1286,77244,79108,76702,78792,79044,47480,79150,76818,76496,79202,47066,45594,45650,46290,7354,1176,6776,900,768,7468,6516,7150,6678,1020,866,768,0,79040,76554,78958,276,658,7306,6568,78746,918,756,588,46138,78510,78676,78896,76704,47538,47648
"169",87572,87696,87368,89316,87800,87796,87740,87960,89252,87800,87576,87586,89422,88624,87744,89524,89258,87580,8906,6242,7030,78726,79102,3214,3150,89354,8742,2984,89588,88934,9222,79052,89360,88986,7468,9008,89414,8848,7082,1176,738,8950,89464,89414,2768,89146,794,78992,7250,2932,89582,3052,1120,89466,1020,7030,1172,89142,79098,78878,79316,79156,78748,78890,79150,79048,79154,78986,79202,79374,79050,79054,78890,79164,79262,78826,78938,79482,78930,79044,78994,79146,79478,79212,79218,79098,55384,3260,3098,1176,1078,2926,55234,56950,386,2636,2764,2930,1396,78144,72344,802,1074,854,2774,552,2820,3040,55164,55074,56626,55702,55162,55698,56950,2832,1022,386,1176,2994,2830,2304,3312,56024,56080,56080,3146,1286,2666,442,55916,55652,55754,73088,79094,79044,78778,78934,72454,72454,78420,2996,952,3104,1116,858,56102,1120,2996,3036,332,56848,55380,55436,55656,73036,78420,73024,78780,79154,72344,73406,72760,73186,78780,79264,79426,79040,0,3256,1282,79206,78934,72706,73134,1338,79056,79374,78836,56080,964,1014,968,3158,56488,56488
"170",85776,85510,86042,87550,85620,85764,85398,85178,87182,85722,85194,85620,86854,87822,85564,86922,87292,85400,7040,9170,8966,76984,77024,918,1228,87448,7000,972,87292,86972,6568,76646,86706,86910,8432,7048,87068,6772,8904,2782,3048,6678,87338,87142,808,86966,2892,76812,8486,1184,87072,918,2466,86870,2840,8486,2734,86650,76704,76496,76552,77344,77446,77024,76804,77190,76812,77300,77296,77084,77194,76978,76646,76596,76608,76756,76978,77140,77134,76870,76814,76980,76714,76702,76974,77138,57566,1118,808,3202,3198,870,58050,58388,2982,1224,492,1118,2510,77232,71212,3104,2836,2454,646,3150,1228,808,57566,57782,58666,57618,57134,57576,58930,1114,3094,3204,2522,646,1074,1282,276,57248,57414,57206,650,2782,1130,3370,56938,58102,56978,70902,76708,77232,76812,76760,71152,71102,77290,800,2884,918,2678,3150,58918,3036,814,492,3308,58504,57252,57198,57728,70988,77180,70630,77234,76662,71212,70370,70894,70422,76914,76430,76552,76554,3256,0,2734,76500,76552,71160,70422,2302,76812,76650,77032,57466,2946,2782,2892,590,58976,58756
"171",87320,87586,87690,89416,87314,87532,87750,87640,89370,87632,87382,87640,89258,89520,87258,88836,89368,87588,8640,7088,7040,78630,78934,2828,2776,89104,8646,2994,89202,88950,8808,78998,88782,89372,6780,8796,88832,9234,6500,964,1286,8646,89104,89000,2886,88934,912,78780,6508,3150,89316,2556,598,89162,1130,6618,220,88730,79108,78796,78738,78782,79206,78568,78790,79100,79164,78900,78950,78942,79434,79164,78726,79000,78848,79056,78947,79160,78568,78942,79058,78856,79064,78782,79054,79218,55210,2942,2666,692,748,2414,55856,56738,1116,3040,2792,2832,964,79094,73074,536,910,1130,3104,958,2886,2994,55430,55592,57010,54944,55588,55706,56836,2722,1014,1014,488,2938,2926,3256,2678,55814,55538,55116,2084,854,2980,958,55338,55596,55708,72868,78144,78780,79108,79052,73134,73020,78826,2926,756,2994,386,1068,56998,858,2352,2734,1176,56204,55436,55490,55426,72816,79102,72978,79102,78300,72854,72552,72438,72552,78734,78832,78408,78958,1282,2734,0,78738,78576,72972,72500,594,78726,78888,78890,55704,1130,858,748,2774,56730,56674
"172",52286,52074,52388,39194,52184,52604,51854,52074,38826,52396,51814,52020,38664,38970,52128,38730,38660,52020,71058,73024,72656,540,1074,76812,77232,39038,70524,76702,38826,38452,70532,808,38294,38610,72670,70682,38932,70792,72868,78896,78998,70532,39038,38346,76702,38830,78676,1028,72616,76804,38880,76922,78636,38184,78348,72396,78738,38240,646,548,492,1340,1442,1130,1296,1130,864,910,1402,1190,1080,808,808,758,384,808,808,1136,910,536,974,1032,930,754,1136,970,46072,77286,76922,79316,79366,76764,46558,47280,79426,77172,76552,77176,78844,1338,7248,79162,78786,78514,76704,79374,77122,76536,45962,46290,46788,46014,46082,46138,47382,77062,79154,79264,78690,76540,77024,77122,76500,45866,45976,45768,76764,78896,76914,79044,45444,46554,45814,6992,650,1228,642,536,7354,7082,1396,77078,79162,76646,78738,78934,47314,79206,76874,76332,79146,46902,45760,45760,46290,7188,1120,6610,1176,658,7358,6626,6930,6678,1074,756,492,276,79206,76500,78738,0,492,7360,6568,78526,862,700,588,46082,78566,78620,78730,76540,47482,47538
"173",52124,52074,52226,39032,51802,52332,52184,52184,38664,52014,51652,52240,38826,38918,51746,38348,38880,51968,70786,72972,72656,488,692,76812,76960,38986,70472,76702,38826,38510,70422,918,38294,38610,72560,70630,38770,70792,72596,78676,78836,70260,38876,38404,76650,38448,78404,646,72344,76862,38718,76650,78364,38676,78730,72454,78686,38298,918,386,382,1343,1335,858,914,1023,754,968,1020,808,1080,973,646,1085,714,646,756,1026,968,698,702,870,710,702,1139,808,45910,77124,76540,78934,79094,76492,46396,46898,78934,77010,76280,76904,78896,846,6976,78780,78676,78786,76536,79102,77070,76646,45470,46128,47060,45852,45590,45756,47220,76790,78992,78992,78308,76922,76752,77180,76442,46138,46138,45606,76492,78676,76972,78992,45496,46282,45646,6882,488,846,752,588,7192,7030,1014,76916,78670,76646,78466,79102,47262,79154,76602,76442,78984,46850,45650,45650,46018,7136,848,6442,1014,276,6866,6678,6658,6568,692,808,492,658,78934,76552,78576,492,0,6868,6516,78416,590,752,646,46082,78786,78568,78458,76812,47210,47376
"174",58254,58514,57838,44534,58034,57932,58526,58416,45006,57822,58410,58680,45376,44950,57978,44886,45320,58310,76904,78780,79108,6932,6500,71212,70630,45116,76916,71114,45266,44844,77180,7248,44942,45160,79208,77082,44790,77342,78836,72978,72604,76908,45006,45272,70842,44460,72816,6658,79102,70850,44950,71050,72862,45324,73350,79212,72862,45056,7260,7144,7140,6778,7206,6976,6934,6666,7096,6988,7040,7040,7520,7248,7196,7470,7472,6988,6933,7368,6988,7150,6824,7416,7468,7044,7524,7260,39042,70684,70732,72494,72760,70888,39948,41090,72706,70896,70998,70464,73088,6658,858,72748,73076,73296,70936,72760,70630,71058,39042,39676,41460,39412,39570,39948,40768,70786,72454,72540,72806,71432,70732,71062,71160,40220,40110,40324,70888,72978,70952,72980,39994,39838,39838,1062,7144,6666,7192,7040,858,912,6602,70896,72540,71266,72972,72564,41144,72604,70786,71270,72870,41034,39830,39940,39480,912,6766,854,6406,6924,638,1176,1066,956,7030,6930,7140,7306,72706,71160,72972,7360,6868,0,1014,73134,7140,7094,7306,40164,73406,72760,72858,71212,41088,41144
"175",58308,58040,58576,44996,58098,58186,58094,57874,44848,58310,57836,58094,44846,45214,58042,44534,44846,58042,76862,78936,79006,6672,6988,70736,70884,45116,76656,71012,44790,44530,76496,6498,44260,44850,78526,76814,44514,77032,78780,72820,72926,76224,44896,44478,70574,44412,72768,6610,78364,70952,44574,70684,72344,44420,72876,78474,72280,44318,7048,6626,6458,7032,7354,6822,6934,6934,6884,6934,7094,6992,7154,6774,6666,6940,6568,6886,6722,7100,6822,6992,6668,7110,6894,6502,6994,7158,39726,70940,70684,73078,73130,70416,40156,40822,72968,70936,70590,70940,72710,7030,1010,72816,72766,72876,70792,72806,70994,70902,39946,39888,40984,39888,39680,39790,40924,71046,72862,72862,72454,70846,70842,71160,70476,39678,39842,39420,70526,72710,70786,73136,39532,40096,39792,808,6618,7140,6828,6992,842,956,6978,70732,72706,70792,72446,72916,41408,72694,70692,70642,73240,40720,39520,39354,39942,842,7034,918,6924,6460,1120,602,802,382,6988,6772,6568,6568,73134,70422,72500,6568,6516,1014,0,72340,6666,6828,6720,39788,72876,72384,72604,70682,41246,41080
"176",87804,87322,87962,89578,87484,87792,87376,87156,89210,87586,87222,87376,89156,89686,87428,89006,89104,87428,9124,7140,6776,78792,78888,2564,3036,89588,8808,2730,88938,89112,8434,78514,88518,88888,6406,8856,89096,8750,6764,700,1130,8596,89478,88950,2726,88884,752,78730,6458,3104,89156,2726,658,88950,918,6678,704,88790,79006,78636,78254,79262,79254,79052,78944,79164,78790,79274,79214,78892,78950,78790,78786,78898,78474,78896,78952,78786,79052,78840,78788,79120,78580,78622,79114,79058,55592,3202,2616,1062,1334,2788,56132,56468,1062,3088,2632,3092,752,79150,73240,1130,646,808,2782,1120,3146,2510,55482,55864,56798,55534,55326,55546,56900,2978,1066,1286,658,2836,2994,3422,2246,55492,55546,55066,2458,480,3048,1230,55236,56072,55276,72714,78628,79040,78624,78730,73182,73186,79208,2884,910,2620,650,1230,57054,1118,2734,2250,1444,56476,55172,55006,55588,73072,79264,72656,79264,78470,73020,72560,72702,72178,78998,78620,78254,78746,1338,2302,594,78526,78416,73134,72340,0,78676,78676,78840,55330,756,808,808,2672,56892,56836
